"id","date","lc","lon","lat"
"17",2016-10-24 01:34:40,"B",-66.8987,41.7627
"17",2016-10-24 02:26:14,"B",-66.886,41.751
"17",2016-10-24 02:26:37,"B",-66.8859,41.7506
"17",2016-10-24 06:55:36,"B",-67.3696,42.0047
"17",2016-10-24 06:55:37,"B",-67.37,42.005
"17",2016-10-24 22:03:54,"1",-67.5732,41.6646
"17",2016-10-24 22:08:22,"1",-67.573,41.665
"17",2016-10-24 22:13:38,"1",-67.573,41.658
"17",2016-10-24 22:14:25,"1",-67.5729,41.658
"17",2016-10-24 22:27:01,"B",-67.5727,41.6579
"17",2016-10-25 00:00:42,"B",-67.6937,41.689
"17",2016-10-25 00:00:43,"B",-67.694,41.689
"17",2016-10-25 01:09:26,"B",-67.6449,41.6741
"17",2016-10-25 06:43:26,"B",-67.779,41.699
"17",2016-10-25 06:43:47,"B",-67.7793,41.6992
"17",2016-10-25 08:10:05,"A",-67.249,41.613
"17",2016-10-25 08:10:19,"A",-67.2489,41.6132
"17",2016-10-25 19:46:06,"1",-67.0498,41.5558
"17",2016-10-25 19:46:56,"1",-67.05,41.556
"17",2016-10-25 20:30:36,"A",-67.046,41.555
"17",2016-10-25 20:31:26,"A",-67.0458,41.5546
"17",2016-10-25 21:35:02,"0",-66.9882,41.5409
"17",2016-10-25 22:01:02,"B",-66.9917,41.5387
"17",2016-10-25 22:01:03,"B",-66.992,41.539
"17",2016-10-25 23:39:24,"A",-67.0695,41.5244
"17",2016-10-25 23:41:01,"A",-67.07,41.524
"17",2016-10-26 00:58:06,"B",-67.045,41.513
"17",2016-10-26 01:46:10,"B",-67.041,41.51
"17",2016-10-26 10:29:01,"B",-66.881,41.431
"17",2016-10-26 21:54:05,"A",-67.685,41.407
"17",2016-10-26 22:50:04,"B",-67.692,41.4
"17",2016-10-26 23:07:13,"2",-67.722,41.423
"17",2016-10-27 00:35:56,"2",-67.729,41.424
"17",2016-10-27 00:46:52,"B",-67.729,41.424
"17",2016-10-27 02:07:51,"2",-67.729,41.376
"17",2016-10-27 21:47:26,"B",-67.893,41.141
"17",2016-10-27 22:37:13,"A",-67.846,41.277
"17",2016-10-28 23:48:28,"B",-68.444,41.594
"17",2016-10-29 05:51:09,"B",-68.564,41.624
"17",2016-10-29 07:30:40,"1",-68.238,41.465
"17",2016-10-29 21:42:32,"B",-67.876,41.306
"17",2016-10-29 22:57:11,"1",-68.003,41.252
"17",2016-10-29 23:15:01,"B",-68.006,41.248
"17",2016-10-30 01:07:52,"A",-67.995,41.282
"17",2016-10-30 02:54:14,"B",-67.99,41.255
"17",2016-10-30 09:56:32,"B",-68,41.184
"17",2016-10-30 10:36:26,"B",-68.007,41.187
"17",2016-10-30 21:10:54,"1",-67.65,40.851
"17",2016-10-30 21:14:47,"2",-67.645,40.854
"17",2016-10-30 22:49:15,"B",-67.633,40.824
"17",2016-10-31 08:22:44,"B",-67.539,40.623
"17",2016-10-31 08:49:24,"B",-67.525,40.607
"17",2016-10-31 11:07:58,"1",-67.533,40.536
"17",2016-10-31 11:11:39,"B",-67.527,40.534
"17",2016-10-31 11:41:58,"B",-67.527,40.524
"17",2016-10-31 18:33:56,"B",-67.493,40.374
"17",2016-11-01 07:03:56,"B",-67.246,40.165
"17",2016-11-01 13:39:13,"B",-67.244,40.213
"17",2016-11-01 14:31:06,"0",-67.058,40.254
"17",2016-11-01 16:09:06,"B",-67.086,40.283
"17",2016-11-01 18:27:41,"B",-67.028,40.236
"17",2016-11-01 20:04:04,"1",-67.023,40.232
"17",2016-11-01 20:27:24,"A",-67.008,40.248
"17",2016-11-01 20:44:19,"A",-66.994,40.248
"17",2016-11-01 22:20:56,"B",-66.948,40.239
"17",2016-11-02 10:24:58,"B",-66.566,40.235
"17",2016-11-02 20:36:16,"B",-66.901,40.45
"17",2016-11-03 13:48:20,"B",-66.571,40.547
"17",2016-11-03 19:44:11,"0",-67.075,41
"17",2016-11-03 21:18:03,"B",-67.088,41.021
"17",2016-11-03 22:08:19,"B",-67.098,41.039
"17",2016-11-04 20:51:27,"2",-67.487,41.404
"17",2016-11-04 21:48:12,"B",-67.501,41.417
"17",2016-11-04 21:51:12,"B",-67.502,41.417
"17",2016-11-05 19:21:38,"0",-67.759,41.099
"17",2016-11-06 07:47:56,"B",-67.913,41.21
"17",2016-11-06 17:30:41,"2",-67.848,41.202
"17",2016-11-06 19:05:44,"1",-67.821,41.177
"17",2016-11-06 20:00:03,"B",-67.819,41.177
"17",2016-11-06 20:50:39,"B",-67.82,41.176
"17",2016-11-06 21:31:35,"3",-67.791,41.128
"17",2016-11-06 21:35:14,"3",-67.798,41.127
"17",2016-11-06 23:13:18,"A",-67.781,41.109
"17",2016-11-06 23:18:19,"A",-67.842,41.103
"17",2016-11-07 00:05:03,"1",-67.866,41.088
"17",2016-11-07 00:06:01,"3",-67.863,41.08
"17",2016-11-07 19:00:25,"0",-67.882,40.48
"17",2016-11-07 21:11:34,"B",-67.874,40.456
"17",2016-11-07 21:21:24,"B",-67.82,40.45
"17",2016-11-07 21:53:48,"1",-67.759,40.467
"17",2016-11-08 08:59:27,"2",-67.756,40.332
"17",2016-11-08 10:50:28,"A",-67.766,40.352
"17",2016-11-08 11:19:55,"B",-67.776,40.341
"17",2016-11-08 20:27:40,"B",-67.641,40.34
"17",2016-11-08 20:52:24,"A",-67.835,40.341
"17",2016-11-08 21:05:59,"A",-67.841,40.339
"17",2016-11-08 21:22:41,"A",-67.832,40.34
"17",2016-11-09 13:23:20,"B",-67.884,40.234
"17",2016-11-09 20:17:38,"B",-67.873,40.181
"17",2016-11-09 20:27:18,"B",-67.996,40.179
"17",2016-11-09 20:56:16,"B",-67.992,40.175
"17",2016-11-10 01:36:17,"B",-67.961,40.162
"17",2016-11-10 10:58:15,"A",-68.151,40.148
"17",2016-11-10 11:26:37,"B",-68.15,40.148
"17",2016-11-10 14:42:05,"1",-68.146,40.113
"17",2016-11-11 09:15:16,"B",-68.227,40.034
"17",2016-11-11 10:47:35,"B",-68.29,40.011
"17",2016-11-11 10:56:10,"B",-68.296,40.023
"17",2016-11-11 11:34:17,"B",-68.276,40.035
"17",2016-11-11 12:31:27,"B",-68.299,40.041
"17",2016-11-11 14:17:39,"B",-68.314,40.045
"17",2016-11-12 03:21:26,"B",-68.302,40.034
"17",2016-11-12 06:38:13,"B",-68.539,39.934
"17",2016-11-12 19:41:54,"B",-68.934,39.899
"17",2016-11-12 21:55:27,"B",-69.043,39.819
"17",2016-11-13 13:44:13,"B",-69.406,39.66
"17",2016-11-14 07:56:46,"B",-69.288,39.631
"17",2016-11-14 11:05:56,"B",-69.676,39.559
"17",2016-11-15 07:37:25,"B",-70.405,39.315
"17",2016-11-15 13:12:26,"B",-70.196,39.417
"17",2016-11-15 15:34:42,"B",-70.303,39.512
"17",2016-11-15 19:01:53,"B",-70.372,39.519
"17",2016-11-15 22:58:45,"B",-70.52,39.517
"17",2016-11-17 07:20:58,"A",-71.319,39.182
"17",2016-11-17 09:27:55,"A",-71.352,39.146
"17",2016-11-17 11:09:08,"A",-71.383,39.119
"17",2016-11-17 11:15:35,"A",-71.377,39.108
"17",2016-11-17 23:24:30,"B",-71.642,39.059
"17",2016-11-17 23:46:46,"B",-71.515,39.06
"17",2016-11-18 01:17:23,"A",-71.67,39.075
"17",2016-11-18 10:26:53,"B",-72.077,39.066
"17",2016-11-18 14:29:24,"B",-72.235,39.035
"17",2016-11-18 22:53:06,"A",-72.23,38.925
"17",2016-11-19 08:37:05,"B",-72.382,38.823
"17",2016-11-19 22:17:27,"B",-72.323,38.841
"17",2016-11-19 22:17:53,"B",-72.469,38.823
"17",2016-11-20 08:24:42,"A",-72.204,38.746
"17",2016-11-20 22:07:36,"B",-72.334,38.533
"17",2016-11-20 22:28:33,"B",-72.202,38.573
"17",2016-11-20 23:29:02,"A",-71.794,38.532
"17",2016-11-20 23:52:46,"B",-71.794,38.533
"17",2016-11-21 22:07:41,"A",-71.666,37.896
"17",2016-11-21 23:44:42,"B",-71.664,37.885
"17",2016-11-21 23:57:09,"A",-71.574,37.973
"17",2016-11-22 01:40:20,"B",-71.543,37.984
"17",2016-11-22 23:17:35,"B",-71.131,38.089
"17",2016-11-23 01:08:40,"2",-70.75,38.225
"17",2016-11-23 02:11:07,"B",-70.649,38.265
"17",2016-11-23 02:56:47,"B",-70.677,38.254
"17",2016-11-26 22:06:05,"1",-69.33,37.98
"17",2016-11-27 01:32:07,"B",-69.307,37.92
"17",2016-11-27 03:10:27,"B",-69.189,37.944
"17",2016-11-27 07:05:36,"B",-69.27,37.872
"17",2016-11-27 20:08:41,"B",-68.852,37.828
"17",2016-11-28 06:58:01,"B",-68.877,37.708
"17",2016-11-28 10:27:08,"B",-68.513,37.317
"17",2016-11-28 10:51:14,"B",-68.007,37.31
"17",2016-11-30 08:08:03,"1",-67.683,37.638
"17",2016-12-01 01:03:35,"B",-67.597,37.538
"17",2016-12-01 01:43:27,"B",-67.566,37.518
"17",2016-12-01 06:18:36,"B",-67.388,37.446
"17",2016-12-04 07:22:33,"B",-63.491,38.66
"17",2016-12-04 08:58:19,"A",-63.436,38.655
"17",2016-12-05 01:21:25,"B",-63.24,38.513
"17",2016-12-05 02:05:20,"A",-62.988,38.474
"17",2016-12-05 07:15:40,"A",-62.846,38.405
"17",2016-12-09 12:04:35,"B",-62.015,35.656
"17",2016-12-10 06:18:44,"B",-62.071,35.211
"17",2016-12-10 07:57:20,"B",-61.896,35.131
"17",2016-12-10 09:10:55,"B",-62.003,34.986
"17",2016-12-10 23:05:41,"B",-61.931,34.431
"17",2016-12-11 08:42:29,"B",-62.176,34.681
"17",2016-12-11 10:47:37,"1",-62.713,34.456
"17",2016-12-11 13:59:17,"0",-62.838,34.373
