"id","date","lc","lon","lat"
"6",2015-10-27 01:40:33,"2",-68.418,41.692
"6",2015-10-27 02:37:23,"B",-68.42,41.711
"6",2015-10-27 02:38:11,"B",-68.4196,41.7109
"6",2015-10-27 03:22:44,"0",-68.466,41.7176
"6",2015-10-27 03:27:27,"0",-68.466,41.718
"6",2015-10-27 06:43:05,"2",-68.5379,41.7158
"6",2015-10-27 06:49:07,"2",-68.538,41.716
"6",2015-10-28 02:16:05,"B",-68.584,41.404
"6",2015-10-28 02:16:57,"B",-68.5839,41.4044
"6",2015-10-28 03:00:42,"1",-68.833,41.3648
"6",2015-10-28 03:00:43,"1",-68.833,41.365
"6",2015-10-28 06:28:38,"2",-68.8434,41.2677
"6",2015-10-28 06:33:21,"2",-68.843,41.268
"6",2015-10-29 07:57:14,"B",-69.231,41.011
"6",2015-10-29 07:58:21,"B",-69.2311,41.0109
"6",2015-10-29 10:04:58,"B",-69.2258,40.7595
"6",2015-10-29 10:04:59,"B",-69.226,40.76
"6",2015-10-29 10:33:04,"0",-69.0678,40.6625
"6",2015-10-29 10:34:34,"3",-69.026,40.6528
"6",2015-10-29 10:38:12,"0",-69.068,40.662
"6",2015-10-29 16:42:32,"B",-69.3117,40.4867
"6",2015-10-29 17:45:25,"B",-69.2401,40.5484
"6",2015-10-29 17:45:26,"B",-69.24,40.548
"6",2015-10-30 07:47:39,"0",-69.1004,40.3471
"6",2015-10-30 07:48:55,"0",-69.1,40.347
"6",2015-10-30 11:31:52,"2",-68.8933,40.1302
"6",2015-10-30 11:37:58,"2",-68.893,40.13
"6",2015-10-30 11:42:46,"A",-68.8933,40.1213
"6",2015-10-30 11:42:59,"A",-68.893,40.121
"6",2015-10-30 11:49:47,"B",-68.8916,40.1262
"6",2015-10-30 11:49:48,"B",-68.892,40.126
"6",2015-10-30 13:53:02,"B",-68.875,40.112
"6",2015-10-30 13:53:26,"B",-68.875,40.1124
"6",2015-10-30 19:22:37,"B",-68.8484,40.0266
"6",2015-10-30 19:22:38,"B",-68.848,40.027
"6",2015-11-01 14:02:05,"1",-68.8383,39.7186
"6",2015-11-01 14:49:24,"B",-68.8352,39.7067
"6",2015-11-01 14:49:25,"B",-68.835,39.707
"6",2015-11-01 15:41:34,"3",-68.8392,39.7063
"6",2015-11-01 17:13:33,"2",-68.8636,39.69
"6",2015-11-01 17:15:18,"2",-68.864,39.69
"6",2015-11-01 22:58:19,"B",-68.8824,39.6218
"6",2015-11-03 16:37:58,"B",-69.3891,39.6319
"6",2015-11-03 16:51:00,"A",-69.3842,39.6254
"6",2015-11-03 16:51:40,"A",-69.384,39.625
"6",2015-11-03 19:55:31,"2",-69.3992,39.6389
"6",2015-11-03 20:10:09,"2",-69.3944,39.6221
"6",2015-11-03 20:17:15,"2",-69.394,39.622
"6",2015-11-03 20:32:55,"1",-69.3999,39.6153
"6",2015-11-03 23:16:52,"2",-69.432,39.627
"6",2015-11-03 23:17:21,"2",-69.4317,39.6269
"6",2015-11-04 01:30:21,"B",-69.4474,39.6215
"6",2015-11-04 02:12:16,"0",-69.456,39.598
"6",2015-11-04 02:12:39,"0",-69.4563,39.5981
"6",2015-11-04 13:49:30,"1",-69.6192,39.5317
"6",2015-11-04 13:49:56,"1",-69.619,39.532
"6",2015-11-04 16:39:01,"2",-69.6643,39.5347
"6",2015-11-04 16:44:28,"2",-69.664,39.535
"6",2015-11-04 22:47:56,"B",-69.752,39.4999
"6",2015-11-04 22:47:57,"B",-69.752,39.5
"6",2015-11-05 10:15:50,"B",-69.7198,39.4899
"6",2015-11-05 11:55:19,"1",-69.7348,39.4728
"6",2015-11-05 11:56:28,"1",-69.735,39.473
"6",2015-11-05 12:01:13,"1",-69.7373,39.4766
"6",2015-11-05 12:09:28,"1",-69.737,39.477
"6",2015-11-05 12:32:29,"A",-69.7435,39.4802
"6",2015-11-05 12:33:16,"A",-69.744,39.48
"6",2015-11-05 12:40:41,"0",-69.7355,39.481
"6",2015-11-05 12:42:19,"0",-69.736,39.481
"6",2015-11-05 13:29:57,"B",-69.7378,39.4785
"6",2015-11-05 15:14:38,"B",-69.7378,39.4803
"6",2015-11-05 15:58:33,"2",-69.7423,39.4898
"6",2015-11-06 12:19:27,"1",-69.6671,39.4366
"6",2015-11-06 12:20:22,"1",-69.667,39.437
"6",2015-11-06 18:05:14,"B",-69.678,39.447
"6",2015-11-06 18:05:38,"B",-69.6782,39.4472
"6",2015-11-07 02:57:08,"2",-69.6766,39.3894
"6",2015-11-07 02:57:42,"2",-69.677,39.389
"6",2015-11-07 10:55:05,"A",-69.7313,39.4027
"6",2015-11-07 10:57:01,"A",-69.731,39.403
"6",2015-11-07 21:20:54,"1",-69.7863,39.4619
"6",2015-11-07 21:20:55,"1",-69.786,39.462
"6",2015-11-07 21:31:39,"1",-69.8048,39.4553
"6",2015-11-07 21:35:25,"2",-69.8001,39.4556
"6",2015-11-07 21:39:03,"2",-69.8,39.456
"6",2015-11-08 07:47:58,"1",-69.8325,39.4235
"6",2015-11-08 07:49:08,"1",-69.832,39.424
"6",2015-11-08 08:43:07,"0",-69.8732,39.4203
"6",2015-11-08 08:43:31,"0",-69.873,39.42
"6",2015-11-08 09:44:43,"3",-69.8843,39.3951
"6",2015-11-08 09:47:57,"3",-69.884,39.395
"6",2015-11-08 09:50:06,"3",-69.8828,39.3962
"6",2015-11-08 09:54:13,"3",-69.883,39.396
"6",2015-11-08 10:16:33,"A",-69.891,39.394
"6",2015-11-08 10:19:08,"A",-69.8911,39.3937
"6",2015-11-08 12:00:41,"1",-69.8757,39.3771
"6",2015-11-08 12:01:28,"1",-69.876,39.377
"6",2015-11-08 17:42:00,"B",-69.902,39.33
"6",2015-11-08 17:42:23,"B",-69.9023,39.3295
"6",2015-11-08 21:21:58,"B",-69.9098,39.3186
"6",2015-11-09 14:35:36,"1",-69.7869,39.1228
"6",2015-11-09 15:24:17,"3",-69.793,39.1202
"6",2015-11-09 15:28:59,"3",-69.793,39.12
"6",2015-11-09 19:22:38,"1",-69.7562,39.0852
"6",2015-11-09 19:23:06,"1",-69.756,39.085
"6",2015-11-10 09:08:05,"B",-69.7604,38.8416
"6",2015-11-11 00:43:36,"0",-69.783,38.5773
"6",2015-11-11 00:44:24,"0",-69.783,38.577
"6",2015-11-11 00:45:10,"B",-69.715,38.58
"6",2015-11-11 00:45:59,"B",-69.7148,38.5802
"6",2015-11-11 05:33:57,"B",-69.7106,38.5124
"6",2015-11-11 05:33:58,"B",-69.711,38.512
"6",2015-11-11 07:10:39,"B",-69.704,38.544
"6",2015-11-11 07:11:02,"B",-69.7042,38.5444
"6",2015-11-11 23:31:50,"A",-69.777,38.3827
"6",2015-11-11 23:32:41,"A",-69.777,38.383
"6",2015-11-12 01:19:08,"B",-69.7738,38.3502
"6",2015-11-12 01:19:09,"B",-69.774,38.35
"6",2015-11-12 02:05:29,"B",-69.7686,38.3425
"6",2015-11-12 02:05:30,"B",-69.769,38.343
"6",2015-11-12 02:50:08,"1",-69.7268,38.3081
"6",2015-11-12 02:53:23,"1",-69.727,38.308
"6",2015-11-12 07:12:54,"B",-69.6485,38.197
"6",2015-11-12 07:12:55,"B",-69.649,38.197
"6",2015-11-12 15:14:15,"2",-69.7179,38.3649
"6",2015-11-13 01:48:58,"A",-69.665,38.407
"6",2015-11-13 01:49:15,"A",-69.665,38.407
"6",2015-11-13 02:27:00,"B",-69.638,38.401
"6",2015-11-13 02:27:24,"B",-69.6383,38.4011
"6",2015-11-13 08:41:01,"B",-69.5192,38.3549
"6",2015-11-13 08:41:02,"B",-69.519,38.355
"6",2015-11-13 10:29:17,"0",-69.5199,38.2529
"6",2015-11-13 10:29:49,"0",-69.52,38.253
"6",2015-11-13 21:54:02,"2",-69.4368,38.2444
"6",2015-11-13 22:00:49,"2",-69.437,38.244
"6",2015-11-14 00:34:10,"0",-69.4208,38.1909
"6",2015-11-14 00:34:37,"0",-69.421,38.191
"6",2015-11-14 01:24:41,"B",-69.4116,38.1767
"6",2015-11-14 02:15:11,"B",-69.4152,38.1815
"6",2015-11-14 02:15:12,"B",-69.415,38.181
"6",2015-11-14 22:00:49,"2",-68.9318,37.9908
"6",2015-11-14 22:03:58,"2",-68.932,37.991
"6",2015-11-14 22:44:01,"2",-68.9071,37.9631
"6",2015-11-14 22:47:56,"2",-68.907,37.963
"6",2015-11-14 23:26:18,"A",-68.882,37.976
"6",2015-11-14 23:26:36,"A",-68.8817,37.9759
"6",2015-11-15 00:14:02,"1",-68.8118,37.9184
"6",2015-11-15 00:15:12,"1",-68.812,37.918
"6",2015-11-15 01:52:08,"1",-68.6838,37.8573
"6",2015-11-15 01:53:20,"1",-68.684,37.857
"6",2015-11-15 02:40:21,"B",-68.6398,37.8289
"6",2015-11-15 06:27:28,"2",-68.3484,37.7101
"6",2015-11-15 06:38:23,"2",-68.348,37.71
"6",2015-11-15 08:09:09,"A",-68.2027,37.6528
"6",2015-11-15 08:09:39,"A",-68.203,37.653
"6",2015-11-15 10:09:33,"B",-68.0724,37.6097
"6",2015-11-15 10:09:34,"B",-68.072,37.61
"6",2015-11-15 22:13:15,"3",-67.8687,37.5754
"6",2015-11-15 22:17:22,"3",-67.869,37.575
"6",2015-11-16 07:57:54,"B",-67.3235,37.3596
"6",2015-11-16 07:57:55,"B",-67.324,37.36
"6",2015-11-16 09:30:24,"1",-67.2753,37.6291
"6",2015-11-16 09:31:09,"1",-67.275,37.629
"6",2015-11-16 10:03:51,"B",-67.224,37.6398
"6",2015-11-17 23:10:18,"B",-66.137,38.652
"6",2015-11-17 23:10:41,"B",-66.1366,38.6524
"6",2015-11-18 01:43:11,"A",-66.3483,39.0894
"6",2015-11-18 02:30:56,"B",-66.348,39.121
"6",2015-11-18 02:31:19,"B",-66.3484,39.1211
"6",2015-11-18 05:55:38,"B",-66.4548,39.0933
"6",2015-11-18 05:55:39,"B",-66.455,39.093
"6",2015-11-18 08:59:49,"B",-66.4316,39.2054
"6",2015-11-18 08:59:50,"B",-66.432,39.205
"6",2015-11-18 10:35:24,"A",-66.519,39.1875
"6",2015-11-18 10:40:48,"A",-66.519,39.188
"6",2015-11-18 19:18:53,"0",-66.6805,39.1593
"6",2015-11-18 19:21:59,"0",-66.68,39.159
"6",2015-11-18 20:18:26,"3",-66.681,39.1612
"6",2015-11-18 20:24:27,"3",-66.681,39.161
"6",2015-11-18 20:54:42,"B",-66.682,39.173
"6",2015-11-18 20:55:28,"B",-66.6816,39.1735
"6",2015-11-18 22:16:33,"0",-66.6339,39.1313
"6",2015-11-18 22:17:08,"0",-66.634,39.131
"6",2015-11-18 22:36:50,"B",-66.6878,39.1977
"6",2015-11-18 23:57:00,"1",-66.6377,39.107
"6",2015-11-18 23:57:37,"1",-66.638,39.107
"6",2015-11-19 01:24:34,"A",-66.6187,39.0822
"6",2015-11-19 01:24:35,"A",-66.619,39.082
"6",2015-11-19 02:05:01,"B",-66.6138,39.0711
"6",2015-11-19 05:42:30,"A",-66.4948,39.0653
"6",2015-11-19 05:47:16,"A",-66.495,39.065
"6",2015-11-19 07:31:03,"B",-66.4667,39.0491
"6",2015-11-19 07:31:04,"B",-66.467,39.049
"6",2015-11-19 08:35:13,"B",-66.421,39.043
"6",2015-11-19 08:35:36,"B",-66.4213,39.043
"6",2015-11-19 13:37:55,"3",-66.3423,39.0608
"6",2015-11-19 13:38:44,"3",-66.342,39.061
"6",2015-11-19 14:30:56,"1",-66.3175,39.067
"6",2015-11-19 15:18:18,"3",-66.3068,39.077
"6",2015-11-19 15:24:38,"3",-66.307,39.077
"6",2015-11-19 16:08:58,"2",-66.2936,39.0902
"6",2015-11-19 17:13:07,"2",-66.2706,39.0942
"6",2015-11-19 17:14:18,"2",-66.271,39.094
"6",2015-11-19 18:57:26,"2",-66.2563,39.0966
"6",2015-11-19 19:10:30,"1",-66.2521,39.0964
"6",2015-11-19 19:10:53,"1",-66.252,39.096
"6",2015-11-19 21:32:28,"0",-66.1868,39.1046
"6",2015-11-19 21:46:59,"3",-66.2057,39.0924
"6",2015-11-19 21:48:12,"3",-66.206,39.092
"6",2015-11-19 23:16:26,"B",-66.157,39.091
"6",2015-11-19 23:17:22,"B",-66.1572,39.0909
"6",2015-11-20 00:02:44,"A",-66.144,39.086
"6",2015-11-20 00:02:57,"A",-66.1437,39.086
"6",2015-11-20 03:28:12,"B",-66.0703,39.1007
"6",2015-11-20 08:54:57,"B",-65.939,39.1253
"6",2015-11-20 20:39:05,"3",-65.8218,39.1557
"6",2015-11-20 20:39:09,"3",-65.822,39.156
"6",2015-11-20 22:18:05,"1",-65.7906,39.1591
"6",2015-11-20 22:20:27,"1",-65.791,39.159
"6",2015-11-21 03:04:33,"A",-65.7694,39.205
"6",2015-11-21 03:04:56,"A",-65.769,39.205
"6",2015-11-21 07:08:22,"A",-65.729,39.25
"6",2015-11-21 07:10:01,"A",-65.7293,39.2503
"6",2015-11-21 08:32:21,"B",-65.703,39.268
"6",2015-11-21 08:32:43,"B",-65.703,39.2684
"6",2015-11-21 08:41:51,"B",-65.7084,39.2599
"6",2015-11-21 09:00:08,"B",-65.7056,39.2613
"6",2015-11-21 09:00:09,"B",-65.706,39.261
"6",2015-11-21 09:29:52,"B",-65.7076,39.2604
"6",2015-11-21 09:29:53,"B",-65.708,39.26
"6",2015-11-21 22:26:08,"1",-65.7646,39.3676
"6",2015-11-21 22:27:39,"B",-65.7734,39.3618
"6",2015-11-21 22:30:44,"1",-65.765,39.368
"6",2015-11-21 23:29:23,"A",-65.7645,39.3887
"6",2015-11-22 02:49:52,"1",-65.7844,39.4198
"6",2015-11-22 02:51:03,"1",-65.784,39.42
"6",2015-11-22 08:02:38,"1",-65.9024,39.4709
"6",2015-11-22 08:03:28,"1",-65.902,39.471
"6",2015-11-22 08:31:48,"1",-65.8891,39.4825
"6",2015-11-22 08:34:32,"1",-65.889,39.483
"6",2015-11-22 08:45:17,"3",-65.8818,39.4815
"6",2015-11-22 08:50:58,"3",-65.882,39.481
"6",2015-11-22 08:57:00,"2",-65.887,39.5002
"6",2015-11-22 08:57:01,"2",-65.887,39.5
"6",2015-11-22 09:41:51,"2",-65.9024,39.5119
"6",2015-11-22 09:44:32,"2",-65.902,39.512
"6",2015-11-22 10:39:07,"1",-65.931,39.555
"6",2015-11-22 10:39:52,"1",-65.9306,39.5548
"6",2015-11-22 21:48:58,"B",-66.098,39.839
"6",2015-11-22 21:49:25,"B",-66.0979,39.8394
"6",2015-11-22 21:50:07,"1",-66.1505,39.7678
"6",2015-11-22 21:50:40,"1",-66.15,39.768
"6",2015-11-22 22:01:49,"B",-66.1542,39.7751
"6",2015-11-22 23:31:45,"A",-66.1879,39.8177
"6",2015-11-22 23:32:52,"A",-66.188,39.818
"6",2015-11-23 02:22:14,"1",-66.2164,39.8704
"6",2015-11-23 02:24:09,"1",-66.216,39.87
"6",2015-11-23 08:21:52,"B",-66.237,39.962
"6",2015-11-23 08:22:15,"B",-66.2367,39.9623
"6",2015-11-23 09:11:17,"2",-66.2119,40.0034
"6",2015-11-23 09:13:55,"2",-66.212,40.003
"6",2015-11-23 10:14:36,"0",-66.2054,40.049
"6",2015-11-23 10:16:11,"0",-66.205,40.049
"6",2015-11-23 10:17:24,"1",-66.1936,40.054
"6",2015-11-23 10:22:27,"1",-66.194,40.054
"6",2015-11-23 10:47:39,"2",-66.1981,40.0863
"6",2015-11-23 10:49:32,"2",-66.198,40.086
"6",2015-11-24 00:27:35,"0",-66.0643,40.3345
"6",2015-11-24 00:28:23,"0",-66.064,40.334
"6",2015-11-24 01:17:14,"1",-66.041,40.3537
"6",2015-11-24 01:18:28,"1",-66.041,40.354
"6",2015-11-24 02:06:19,"2",-65.9921,40.3833
"6",2015-11-24 02:09:40,"2",-65.992,40.383
"6",2015-11-24 08:17:47,"B",-65.8292,40.5867
"6",2015-11-24 08:22:33,"B",-65.8262,40.5866
"6",2015-11-24 08:43:33,"B",-65.788,40.562
"6",2015-11-24 08:43:55,"B",-65.7881,40.5619
"6",2015-11-25 00:02:11,"2",-65.3093,40.707
"6",2015-11-25 00:06:30,"1",-65.3161,40.705
"6",2015-11-25 00:07:41,"2",-65.309,40.707
"6",2015-11-25 01:41:17,"3",-65.2796,40.6897
"6",2015-11-25 01:47:21,"3",-65.28,40.69
"6",2015-11-25 07:57:26,"3",-65.063,40.6086
"6",2015-11-25 08:04:16,"3",-65.063,40.609
"6",2015-11-25 08:06:10,"B",-65.058,40.609
"6",2015-11-25 08:06:34,"B",-65.0575,40.6092
"6",2015-11-25 11:22:58,"B",-64.963,40.6288
"6",2015-11-26 01:29:06,"B",-64.6068,40.7067
"6",2015-11-26 01:29:07,"B",-64.607,40.707
"6",2015-11-26 03:04:25,"1",-64.8824,40.5227
"6",2015-11-26 03:05:42,"1",-64.882,40.523
"6",2015-11-26 07:38:46,"B",-64.843,40.491
"6",2015-11-26 07:39:09,"B",-64.8434,40.4913
"6",2015-11-26 07:44:00,"0",-64.808,40.5123
"6",2015-11-26 07:45:59,"0",-64.808,40.512
"6",2015-11-26 19:12:04,"3",-64.6689,40.4489
"6",2015-11-26 19:20:28,"3",-64.669,40.449
"6",2015-11-26 19:26:56,"0",-64.6096,40.3612
"6",2015-11-26 19:32:45,"0",-64.61,40.361
"6",2015-11-27 14:20:33,"0",-64.5642,39.9302
"6",2015-11-27 14:21:21,"0",-64.564,39.93
"6",2015-11-27 15:04:21,"2",-64.8816,40.0127
"6",2015-11-28 07:29:05,"B",-66.993,40.2175
"6",2015-11-28 17:10:07,"2",-65.2783,40.0813
"6",2015-11-28 17:12:10,"2",-65.278,40.081
"6",2015-11-28 18:48:36,"3",-65.2803,40.0821
"6",2015-11-28 18:58:16,"3",-65.28,40.082
"6",2015-11-28 19:06:28,"0",-65.2731,40.0763
"6",2015-11-28 19:07:39,"0",-65.273,40.076
"6",2015-11-28 19:32:16,"2",-65.2866,40.0784
"6",2015-11-28 19:33:51,"2",-65.287,40.078
"6",2015-11-29 10:45:05,"2",-65.528,39.9739
"6",2015-11-29 10:46:16,"2",-65.528,39.974
"6",2015-11-29 15:10:02,"B",-65.5378,39.9675
"6",2015-11-29 15:10:03,"B",-65.538,39.968
"6",2015-11-29 16:57:43,"2",-65.5698,40.0396
"6",2015-11-29 17:03:59,"2",-65.57,40.04
"6",2015-11-30 08:40:18,"0",-65.9485,40.1476
"6",2015-11-30 08:40:42,"0",-65.949,40.148
"6",2015-11-30 14:00:22,"2",-66.0356,40.2106
"6",2015-11-30 14:51:21,"2",-66.0557,40.2381
"6",2015-11-30 14:57:11,"2",-66.056,40.238
"6",2015-11-30 15:42:22,"2",-66.061,40.2664
"6",2015-11-30 16:50:23,"2",-66.0666,40.3036
"6",2015-11-30 16:53:39,"2",-66.067,40.304
"6",2015-12-01 08:18:17,"1",-65.7141,40.5488
"6",2015-12-01 08:21:05,"1",-65.714,40.549
"6",2015-12-01 08:35:25,"1",-65.7103,40.5484
"6",2015-12-01 08:37:24,"1",-65.71,40.548
"6",2015-12-01 08:38:10,"2",-65.7235,40.5552
"6",2015-12-01 08:38:56,"2",-65.724,40.555
"6",2015-12-01 09:59:02,"1",-65.693,40.5581
"6",2015-12-01 10:01:51,"1",-65.693,40.558
"6",2015-12-01 10:21:07,"B",-65.696,40.556
"6",2015-12-01 10:21:56,"B",-65.6962,40.5556
"6",2015-12-01 10:22:20,"0",-65.7019,40.5645
"6",2015-12-01 10:22:47,"0",-65.702,40.564
"6",2015-12-01 15:21:38,"2",-65.5509,40.6121
"6",2015-12-02 15:00:11,"2",-65.1247,40.377
"6",2015-12-02 16:26:25,"1",-65.129,40.3615
"6",2015-12-02 16:27:30,"1",-65.129,40.361
"6",2015-12-02 16:36:10,"B",-65.1292,40.3613
"6",2015-12-02 18:04:13,"1",-65.1414,40.3363
"6",2015-12-02 18:11:40,"1",-65.141,40.336
"6",2015-12-02 19:32:30,"A",-65.152,40.3157
"6",2015-12-02 19:33:00,"A",-65.152,40.316
"6",2015-12-03 00:44:34,"B",-65.1518,40.2819
"6",2015-12-03 00:44:35,"B",-65.152,40.282
"6",2015-12-03 19:50:46,"0",-65.7908,39.7082
"6",2015-12-03 19:51:32,"0",-65.791,39.708
"6",2015-12-03 20:43:56,"A",-65.8044,39.6791
"6",2015-12-03 22:52:33,"A",-65.8564,39.6181
"6",2015-12-03 22:52:34,"A",-65.856,39.618
"6",2015-12-04 00:15:40,"1",-65.9657,39.6152
"6",2015-12-04 00:17:21,"1",-65.966,39.615
"6",2015-12-04 00:26:13,"0",-65.9688,39.608
"6",2015-12-04 00:26:22,"0",-65.969,39.608
"6",2015-12-04 01:53:19,"2",-66.0372,39.5968
"6",2015-12-04 02:00:23,"2",-66.037,39.597
"6",2015-12-04 02:49:03,"A",-66.0733,39.5867
"6",2015-12-04 06:13:28,"2",-66.2148,39.5265
"6",2015-12-04 06:23:25,"2",-66.215,39.526
"6",2015-12-04 07:55:45,"3",-66.2883,39.502
"6",2015-12-04 08:02:12,"3",-66.288,39.502
"6",2015-12-04 08:23:55,"1",-66.3164,39.5029
"6",2015-12-04 08:24:52,"1",-66.316,39.503
"6",2015-12-04 09:05:10,"0",-66.362,39.508
"6",2015-12-04 09:05:56,"0",-66.3619,39.5081
"6",2015-12-04 09:39:30,"B",-66.3691,39.5085
"6",2015-12-04 09:39:31,"B",-66.369,39.509
"6",2015-12-04 10:41:18,"3",-66.4165,39.4935
"6",2015-12-04 10:48:32,"3",-66.416,39.494
"6",2015-12-04 11:29:12,"2",-66.4459,39.4889
"6",2015-12-04 11:32:25,"2",-66.446,39.489
"6",2015-12-04 12:19:38,"A",-66.4825,39.4896
"6",2015-12-04 12:22:05,"A",-66.482,39.49
"6",2015-12-04 12:34:47,"A",-66.4969,39.4823
"6",2015-12-04 14:19:33,"1",-66.5761,39.4916
"6",2015-12-04 14:21:34,"1",-66.576,39.492
"6",2015-12-04 15:10:02,"B",-66.591,39.492
"6",2015-12-04 15:11:13,"B",-66.5909,39.4924
"6",2015-12-04 15:53:52,"A",-66.591,39.4926
"6",2015-12-04 15:54:08,"A",-66.591,39.493
"6",2015-12-04 20:25:07,"B",-66.627,39.51
"6",2015-12-04 20:25:30,"B",-66.6268,39.5104
"6",2015-12-04 22:02:48,"3",-66.7803,39.4716
