"id","date","lc","lon","lat"
"4",2015-10-28 20:01:00,"1",-68.1128,41.7391
"4",2015-10-28 20:07:00,"1",-68.113,41.739
"4",2015-10-29 00:20:00,"B",-68.1284,41.7487
"4",2015-10-29 00:58:00,"B",-68.1324,41.7681
"4",2015-10-29 01:02:00,"A",-68.14,41.788
"4",2015-10-29 06:17:00,"B",-68.1347,41.8242
"4",2015-10-29 08:00:00,"2",-67.9505,41.7366
"4",2015-10-29 08:04:00,"2",-67.951,41.737
"4",2015-10-29 08:56:00,"1",-67.9346,41.7308
"4",2015-10-29 08:57:00,"1",-67.935,41.731
"4",2015-10-29 10:31:00,"B",-67.894,41.73
"4",2015-10-29 10:33:00,"B",-67.894,41.7298
"4",2015-10-29 10:39:00,"B",-67.887,41.751
"4",2015-10-29 11:41:00,"B",-67.9456,41.7744
"4",2015-10-29 12:14:00,"2",-67.9392,41.8083
"4",2015-10-29 12:17:00,"2",-67.939,41.808
"4",2015-10-29 13:18:00,"B",-67.9353,41.8315
"4",2015-10-29 14:54:00,"B",-67.894,41.897
"4",2015-10-29 14:56:00,"B",-67.8939,41.8973
"4",2015-10-29 15:55:00,"B",-67.8827,41.9231
"4",2015-10-29 19:32:00,"0",-67.6206,41.8763
"4",2015-10-29 21:37:00,"B",-67.6208,41.8763
"4",2015-10-30 02:18:00,"A",-67.5454,41.8234
"4",2015-10-30 02:22:00,"A",-67.545,41.823
"4",2015-10-30 06:05:00,"B",-67.403,41.8149
"4",2015-10-30 09:59:00,"B",-67.3454,41.8075
"4",2015-10-30 11:29:00,"B",-67.457,41.602
"4",2015-10-30 11:30:00,"B",-67.4573,41.6022
"4",2015-10-30 12:55:00,"B",-67.366,41.5182
"4",2015-10-30 13:53:00,"A",-67.37,41.5183
"4",2015-10-30 14:42:00,"A",-67.3739,41.5213
"4",2015-10-30 16:20:00,"B",-67.3549,41.4912
"4",2015-10-30 19:21:00,"B",-67.3337,41.4835
"4",2015-10-30 22:58:00,"B",-67.2384,41.3897
"4",2015-10-30 23:12:00,"B",-67.2333,41.3974
"4",2015-10-31 00:15:00,"B",-67.231,41.27
"4",2015-10-31 00:16:00,"B",-67.2306,41.2701
"4",2015-10-31 07:43:00,"B",-67.1833,41.0284
"4",2015-10-31 11:08:00,"B",-67.085,41.067
"4",2015-10-31 11:10:00,"B",-67.0849,41.067
"4",2015-11-01 23:41:00,"B",-66.71,40.591
"4",2015-11-01 23:43:00,"B",-66.7104,40.5909
"4",2015-11-02 10:33:00,"0",-67.0064,40.5557
"4",2015-11-02 10:39:00,"0",-67.006,40.556
"4",2015-11-02 20:48:00,"B",-67.0276,40.3761
"4",2015-11-02 21:56:00,"B",-67.0157,40.5123
"4",2015-11-03 21:39:00,"B",-67.0122,40.5382
"4",2015-11-03 21:54:00,"B",-67.0337,40.5111
"4",2015-11-05 18:12:00,"A",-67.322,40.472
"4",2015-11-05 18:13:00,"A",-67.3217,40.472
"4",2015-11-05 19:48:00,"A",-67.342,40.461
"4",2015-11-05 19:50:00,"A",-67.3422,40.4611
"4",2015-11-05 20:07:00,"B",-67.3434,40.4604
"4",2015-11-05 20:47:00,"B",-67.349,40.463
"4",2015-11-05 21:50:00,"B",-67.3535,40.465
"4",2015-11-05 22:31:00,"B",-67.3546,40.4651
"4",2015-11-06 10:34:00,"B",-67.4262,40.466
"4",2015-11-06 11:24:00,"A",-67.2852,40.4858
"4",2015-11-06 11:25:00,"A",-67.285,40.486
"4",2015-11-06 11:48:00,"B",-67.2851,40.4858
"4",2015-11-06 14:46:00,"B",-67.1813,40.5082
"4",2015-11-06 15:33:00,"B",-67.234,40.507
"4",2015-11-06 15:34:00,"B",-67.2339,40.5073
"4",2015-11-06 19:44:00,"B",-67.248,40.504
"4",2015-11-06 19:54:00,"1",-67.2664,40.4792
"4",2015-11-06 20:22:00,"B",-67.265,40.482
"4",2015-11-06 20:23:00,"B",-67.265,40.4818
"4",2015-11-08 19:13:00,"1",-67.2785,40.435
"4",2015-11-08 19:34:00,"B",-67.2783,40.4348
"4",2015-11-08 21:13:00,"B",-67.2736,40.4386
"4",2015-11-08 21:20:00,"B",-67.2748,40.431
"4",2015-11-09 05:55:00,"A",-67.1805,40.4988
"4",2015-11-09 05:57:00,"A",-67.181,40.499
"4",2015-11-09 09:20:00,"B",-67.1611,40.5104
"4",2015-11-09 09:33:00,"B",-67.168,40.5049
"4",2015-11-09 09:51:00,"B",-67.1612,40.4948
"4",2015-11-09 10:59:00,"B",-67.1545,40.4992
"4",2015-11-09 11:20:00,"B",-67.1518,40.5041
"4",2015-11-09 12:47:00,"B",-67.1136,40.5145
"4",2015-11-09 14:27:00,"B",-67.094,40.521
"4",2015-11-09 15:23:00,"B",-67.1152,40.5141
"4",2015-11-09 17:25:00,"A",-67.1296,40.5135
"4",2015-11-09 17:27:00,"A",-67.13,40.513
"4",2015-11-10 10:39:00,"B",-67.0644,40.5869
"4",2015-11-10 10:57:00,"B",-67.097,40.597
"4",2015-11-10 15:04:00,"B",-67.0832,40.6105
"4",2015-11-10 15:46:00,"B",-67.0846,40.6109
"4",2015-11-10 18:58:00,"B",-67.0774,40.6202
"4",2015-11-10 20:16:00,"B",-67.0806,40.615
"4",2015-11-10 20:46:00,"B",-67.0745,40.623
"4",2015-11-10 23:11:00,"A",-67.027,40.61
"4",2015-11-10 23:12:00,"A",-67.0267,40.6099
"4",2015-11-11 08:51:00,"B",-66.9919,40.64
"4",2015-11-11 09:00:00,"B",-66.944,40.6488
"4",2015-11-11 10:58:00,"B",-66.984,40.697
"4",2015-11-11 10:59:00,"B",-66.9844,40.6971
"4",2015-11-11 11:56:00,"B",-66.98,40.7031
